datetime,pm2.5,pm10,temperature,humidity
2020-12-11 09:47:11,27,32,21.5,29.5
2020-12-11 09:47:16,28,32,21.5,29.5
2020-12-11 09:47:22,35,42,21.5,29.5
2020-12-11 09:47:27,36,45,21.5,29.5
2020-12-11 09:47:33,34,36,21.5,29.5
2020-12-11 09:47:38,34,37,21.5,29.5
2020-12-11 09:47:44,32,39,21.5,29.5
2020-12-11 09:47:49,33,40,21.5,29.5
2020-12-11 09:47:55,35,41,21.5,29.5
2020-12-11 09:48:00,35,42,21.5,29.4
2020-12-11 09:48:06,34,39,21.5,29.4
2020-12-11 09:48:11,33,40,21.5,29.4
2020-12-11 09:48:16,32,39,21.5,29.5
2020-12-11 09:48:22,33,41,21.6,29.5
2020-12-11 09:48:27,34,47,21.5,29.5
2020-12-11 09:48:33,34,49,21.6,29.5
2020-12-11 09:48:38,32,39,21.6,29.5
2020-12-11 09:48:43,32,38,21.5,29.5
2020-12-11 09:48:49,32,38,21.6,29.5
2020-12-11 09:48:54,34,40,21.5,29.5
2020-12-11 09:48:59,32,37,21.6,29.6
2020-12-11 09:49:05,32,38,21.5,29.5
2020-12-11 09:49:10,30,31,21.6,29.6
2020-12-11 09:49:15,30,31,21.6,29.6
2020-12-11 09:49:21,31,34,21.6,29.5
2020-12-11 09:49:26,32,34,21.6,29.5
2020-12-11 09:49:32,33,40,21.6,29.5
2020-12-11 09:49:37,33,40,21.6,29.5
2020-12-11 09:49:43,31,32,21.6,29.5
2020-12-11 09:49:48,31,33,21.6,29.5
2020-12-11 09:49:53,33,38,21.6,29.5
2020-12-11 09:49:59,34,39,21.6,29.4
2020-12-11 09:50:04,32,40,21.6,29.4
2020-12-11 09:50:09,32,40,21.6,29.4
2020-12-11 09:50:15,33,41,21.6,29.4
2020-12-11 09:50:20,34,41,21.6,29.4
2020-12-11 09:50:26,31,36,21.6,29.4
2020-12-11 09:50:31,30,35,21.6,29.4
2020-12-11 09:50:36,30,33,21.6,29.4
2020-12-11 09:50:42,30,36,21.6,29.4
2020-12-11 09:50:47,31,39,21.6,29.4
2020-12-11 09:50:52,30,37,21.6,29.4
2020-12-11 09:50:58,31,36,21.6,29.4
2020-12-11 09:51:03,29,35,21.6,29.5
2020-12-11 09:51:09,32,38,21.6,29.5
2020-12-11 09:51:14,32,38,21.6,29.5
2020-12-11 09:51:20,32,39,21.6,29.5
2020-12-11 09:51:25,30,36,21.6,29.5
2020-12-11 09:51:31,33,41,21.6,29.5
2020-12-11 09:51:36,33,43,21.6,29.4
2020-12-11 09:51:42,33,35,21.6,29.4
2020-12-11 09:51:47,33,37,21.6,29.4
2020-12-11 09:51:52,30,34,21.6,29.4
2020-12-11 09:51:58,28,33,21.6,29.4
2020-12-11 09:52:03,29,32,21.6,29.5
2020-12-11 09:52:08,29,33,21.6,29.4
2020-12-11 09:52:14,32,38,21.6,29.4
2020-12-11 09:52:19,32,38,21.6,29.4
2020-12-11 09:52:24,30,34,21.6,29.4
2020-12-11 09:52:30,30,35,21.6,29.4
2020-12-11 09:52:36,33,44,21.6,29.4
2020-12-11 09:52:41,33,42,21.6,29.4
2020-12-11 09:52:46,31,41,21.6,29.4
2020-12-11 09:52:52,32,42,21.6,29.4
2020-12-11 09:52:57,30,39,21.6,29.4
2020-12-11 09:53:02,30,35,21.6,29.4
2020-12-11 09:53:08,32,36,21.6,29.4
2020-12-11 09:53:13,33,37,21.6,29.4
2020-12-11 09:53:19,33,36,21.6,29.4
2020-12-11 09:53:24,32,35,21.6,29.4
2020-12-11 09:53:29,29,33,21.6,29.4
2020-12-11 09:53:35,29,33,21.7,29.4
2020-12-11 09:53:40,30,39,21.7,29.5
2020-12-11 09:53:45,30,40,21.6,29.4
2020-12-11 09:53:51,31,37,21.7,29.5
2020-12-11 09:53:56,30,37,21.6,29.4
2020-12-11 09:54:01,31,35,21.7,29.5
2020-12-11 09:54:07,30,36,21.7,29.5
2020-12-11 09:54:12,35,43,21.7,29.5
2020-12-11 09:54:18,34,43,21.7,29.5
2020-12-11 09:54:23,28,37,21.7,29.5
2020-12-11 09:54:28,27,37,21.7,29.4
2020-12-11 09:54:34,26,37,21.7,29.4
2020-12-11 09:54:39,24,36,21.7,29.4
2020-12-11 09:54:45,28,38,21.7,29.4
2020-12-11 09:54:50,28,34,21.7,29.5
2020-12-11 09:54:55,32,39,21.7,29.5
2020-12-11 09:55:00,32,38,21.7,29.5
2020-12-11 09:55:06,32,41,21.7,29.5
2020-12-11 09:55:11,32,43,21.7,29.5
2020-12-11 09:55:17,35,46,21.7,29.4
2020-12-11 09:55:22,34,44,21.7,29.4
2020-12-11 09:55:28,32,36,21.7,29.4
2020-12-11 09:55:33,32,37,21.7,29.4
2020-12-11 09:55:38,34,47,21.7,29.4
2020-12-11 09:55:44,34,46,21.7,29.4
2020-12-11 09:55:49,33,43,21.7,29.4
2020-12-11 09:55:54,33,43,21.7,29.4
2020-12-11 09:56:00,32,36,21.7,29.4
2020-12-11 09:56:05,32,35,21.7,29.3
2020-12-11 09:56:11,0,0,21.7,29.3
2020-12-11 09:56:17,31,36,21.7,29.4
2020-12-11 09:56:22,31,36,21.7,29.4
2020-12-11 09:56:28,35,41,21.7,29.5
2020-12-11 09:56:33,34,39,21.7,29.4
2020-12-11 09:56:38,31,32,21.7,29.5
2020-12-11 09:56:44,31,32,21.7,29.4
2020-12-11 09:56:49,32,35,21.7,29.5
2020-12-11 09:56:55,32,35,21.7,29.5
2020-12-11 09:57:01,35,42,21.7,29.4
2020-12-11 09:57:06,34,42,21.7,29.4
2020-12-11 09:57:11,30,40,21.7,29.4
2020-12-11 09:57:17,30,40,21.7,29.4
2020-12-11 09:57:22,28,35,21.7,29.4
2020-12-11 09:57:27,28,35,21.7,29.4
2020-12-11 09:57:33,31,38,21.7,29.4
2020-12-11 09:57:38,31,38,21.7,29.4
2020-12-11 09:57:43,31,31,21.7,29.4
2020-12-11 09:57:49,31,31,21.7,29.5
2020-12-11 09:57:54,28,35,21.7,29.4
2020-12-11 09:57:59,28,36,21.7,29.4
2020-12-11 09:58:05,28,38,21.8,29.4
2020-12-11 09:58:10,28,38,21.8,29.4
2020-12-11 09:58:15,27,29,21.7,29.4
2020-12-11 09:58:21,27,29,21.7,29.4
2020-12-11 09:58:26,36,43,21.8,29.4
2020-12-11 09:58:32,36,43,21.7,29.4
2020-12-11 09:58:37,31,39,21.7,29.4
2020-12-11 09:58:42,31,39,21.8,29.4
2020-12-11 09:58:48,28,39,21.8,29.5
2020-12-11 09:58:53,28,40,21.8,29.4
2020-12-11 09:58:58,29,40,21.8,29.4
2020-12-11 09:59:04,29,40,21.8,29.4
2020-12-11 09:59:09,33,39,21.7,29.4
2020-12-11 09:59:15,32,36,21.8,29.4
2020-12-11 09:59:20,32,38,21.8,29.4
2020-12-11 09:59:26,32,38,21.8,29.4
2020-12-11 09:59:31,30,39,21.8,29.4
2020-12-11 09:59:36,30,39,21.8,29.4
2020-12-11 09:59:42,29,41,21.8,29.4
2020-12-11 09:59:47,29,41,21.8,29.4
2020-12-11 09:59:52,33,41,21.8,29.4
2020-12-11 09:59:58,33,41,21.8,29.4
2020-12-11 10:00:03,32,38,21.8,29.4
2020-12-11 10:00:08,32,38,21.8,29.4
2020-12-11 10:00:14,33,39,21.8,29.4
2020-12-11 10:00:19,33,39,21.8,29.4
2020-12-11 10:00:25,32,35,21.8,29.4
2020-12-11 10:00:30,32,35,21.8,29.4
2020-12-11 10:00:35,29,32,21.9,29.5
2020-12-11 10:00:41,29,32,21.8,29.4
2020-12-11 10:00:46,30,36,21.8,29.4
2020-12-11 10:00:51,30,36,21.8,29.4
2020-12-11 10:00:57,31,40,21.8,29.4
2020-12-11 10:01:02,31,40,21.8,29.4
2020-12-11 10:01:07,34,43,21.8,29.4
2020-12-11 10:01:13,34,43,21.8,29.4
2020-12-11 10:01:18,32,37,21.8,29.4
2020-12-11 10:01:23,32,37,21.8,29.4
2020-12-11 10:01:29,32,36,21.8,29.4
2020-12-11 10:01:34,32,36,21.8,29.4
2020-12-11 10:01:40,34,38,21.8,29.3
2020-12-11 10:01:45,34,38,21.8,29.4
2020-12-11 10:01:51,34,40,21.8,29.3
2020-12-11 10:01:56,34,40,21.8,29.3
2020-12-11 10:02:01,32,36,21.8,29.3
2020-12-11 10:02:07,32,36,21.8,29.4
2020-12-11 10:02:12,30,41,21.8,29.4
2020-12-11 10:02:17,30,41,21.8,29.4
2020-12-11 10:02:23,28,32,21.8,29.3
2020-12-11 10:02:28,28,32,21.8,29.3
2020-12-11 10:02:33,31,37,21.8,29.4
2020-12-11 10:02:39,32,39,21.8,29.4
2020-12-11 10:02:45,34,43,21.8,29.3
2020-12-11 10:02:50,35,44,21.8,29.3
2020-12-11 10:02:56,34,41,21.8,29.3
2020-12-11 10:03:01,33,39,21.8,29.3
2020-12-11 10:03:06,28,37,21.9,29.4
2020-12-11 10:03:12,28,37,21.8,29.4
2020-12-11 10:03:17,33,41,21.8,29.3
2020-12-11 10:03:23,34,42,21.8,29.3
2020-12-11 10:03:28,32,46,21.8,29.3
2020-12-11 10:03:33,32,46,21.8,29.3
2020-12-11 10:03:39,31,46,21.8,29.3
2020-12-11 10:03:44,31,46,21.8,29.3
2020-12-11 10:03:49,28,38,21.8,29.3
2020-12-11 10:03:55,28,39,21.9,29.4
2020-12-11 10:04:00,28,38,21.8,29.3
2020-12-11 10:04:05,28,38,21.8,29.3
2020-12-11 10:04:11,30,32,21.9,29.4
2020-12-11 10:04:16,30,32,21.8,29.4
2020-12-11 10:04:22,31,39,21.8,29.3
2020-12-11 10:04:27,31,39,21.9,29.3
2020-12-11 10:04:33,30,34,21.8,29.3
2020-12-11 10:04:38,30,34,21.8,29.3
2020-12-11 10:04:43,29,34,21.9,29.4
2020-12-11 10:04:49,29,35,21.9,29.3
2020-12-11 10:04:54,29,30,21.9,29.3
2020-12-11 10:04:59,29,30,21.9,29.3
2020-12-11 10:05:05,28,31,21.8,29.3
2020-12-11 10:05:10,28,31,21.9,29.3
2020-12-11 10:05:16,30,45,21.9,29.3
2020-12-11 10:05:21,30,43,21.9,29.4
2020-12-11 10:05:27,34,42,21.9,29.4
2020-12-11 10:05:32,34,41,21.9,29.3
2020-12-11 10:05:37,33,43,21.8,29.3
2020-12-11 10:05:43,31,41,21.8,29.3
2020-12-11 10:05:48,32,38,21.8,29.3
2020-12-11 10:05:53,32,38,21.9,29.3
2020-12-11 10:05:59,32,36,21.9,29.3
2020-12-11 10:06:04,32,36,21.8,29.3
2020-12-11 10:06:10,32,33,21.9,29.4
2020-12-11 10:06:15,33,35,21.9,29.4
2020-12-11 10:06:21,33,36,21.9,29.4
2020-12-11 10:06:26,33,36,21.9,29.4
2020-12-11 10:06:31,30,36,21.8,29.3
2020-12-11 10:06:37,30,36,21.9,29.4
2020-12-11 10:06:42,31,38,21.9,29.3
2020-12-11 10:06:47,31,38,21.9,29.3
2020-12-11 10:06:53,33,37,21.9,29.3
2020-12-11 10:06:58,34,39,21.9,29.3
2020-12-11 10:07:04,36,42,21.9,29.3
2020-12-11 10:07:09,36,42,21.9,29.3
2020-12-11 10:07:14,30,33,21.9,29.2
2020-12-11 10:07:20,30,33,21.9,29.3
2020-12-11 10:07:25,26,34,21.9,29.3
2020-12-11 10:07:30,26,34,21.9,29.3
2020-12-11 10:07:36,28,32,21.9,29.3
2020-12-11 10:07:41,28,32,21.9,29.3
2020-12-11 10:07:46,28,31,21.9,29.4
2020-12-11 10:07:52,28,31,21.9,29.4
2020-12-11 10:07:57,30,34,21.9,29.3
2020-12-11 10:08:02,30,34,21.9,29.3
2020-12-11 10:08:08,31,39,21.9,29.3
2020-12-11 10:08:13,31,39,21.9,29.3
2020-12-11 10:08:18,33,44,21.9,29.3
2020-12-11 10:08:24,33,44,21.9,29.3
2020-12-11 10:08:29,32,41,21.9,29.2
2020-12-11 10:08:34,32,41,21.9,29.2
2020-12-11 10:08:40,33,43,21.9,29.3
2020-12-11 10:08:45,33,43,21.9,29.3
2020-12-11 10:08:51,34,40,21.9,29.3
2020-12-11 10:08:56,33,38,21.9,29.3
2020-12-11 10:09:02,30,37,21.9,29.3
2020-12-11 10:09:07,30,37,21.9,29.3
2020-12-11 10:09:12,32,38,21.9,29.3
2020-12-11 10:09:18,34,42,21.9,29.3
2020-12-11 10:09:23,33,41,21.9,29.3
2020-12-11 10:09:29,33,41,21.9,29.3
2020-12-11 10:09:34,33,44,21.9,29.3
2020-12-11 10:09:39,33,44,21.9,29.3
2020-12-11 10:09:45,33,37,21.9,29.3
2020-12-11 10:09:50,34,36,21.9,29.3
2020-12-11 10:09:56,32,33,21.9,29.3
2020-12-11 10:10:01,32,33,21.9,29.3
2020-12-11 10:10:07,31,35,21.9,29.3
2020-12-11 10:10:12,31,35,21.9,29.3
2020-12-11 10:10:17,36,43,21.9,29.3
2020-12-11 10:10:23,36,44,21.9,29.3
2020-12-11 10:10:28,30,36,21.9,29.2
2020-12-11 10:10:34,30,36,22.0,29.3
2020-12-11 10:10:39,35,38,21.9,29.2
2020-12-11 10:10:45,34,38,21.9,29.2
2020-12-11 10:10:50,31,34,21.9,29.2
2020-12-11 10:10:55,31,34,21.9,29.2
2020-12-11 10:11:01,33,37,21.9,29.2
2020-12-11 10:11:06,33,41,21.9,29.2
2020-12-11 10:11:12,34,42,22.0,29.3
2020-12-11 10:11:17,34,42,22.0,29.3
2020-12-11 10:11:23,30,30,21.9,29.2
2020-12-11 10:11:28,30,30,21.9,29.2
2020-12-11 10:11:33,31,34,22.0,29.2
2020-12-11 10:11:39,31,34,22.0,29.2
2020-12-11 10:11:44,32,38,21.9,29.2
2020-12-11 10:11:49,32,39,21.9,29.2
2020-12-11 10:11:55,30,36,22.0,29.2
2020-12-11 10:12:00,30,36,22.0,29.3
2020-12-11 10:12:05,32,40,22.0,29.3
2020-12-11 10:12:11,32,40,21.9,29.2
2020-12-11 10:12:16,32,35,21.9,29.2
2020-12-11 10:12:22,30,35,22.0,29.3
2020-12-11 10:12:27,30,37,22.0,29.3
2020-12-11 10:12:32,30,37,21.9,29.2
2020-12-11 10:12:38,29,37,22.0,29.3
2020-12-11 10:12:43,29,38,22.0,29.3
2020-12-11 10:12:49,35,43,21.9,29.2
2020-12-11 10:12:54,34,38,22.0,29.2
2020-12-11 10:13:00,32,37,21.9,29.2
2020-12-11 10:13:05,32,37,22.0,29.2
2020-12-11 10:13:10,32,34,22.0,29.2
2020-12-11 10:13:16,32,34,21.9,29.2
2020-12-11 10:13:21,32,36,22.0,29.2
2020-12-11 10:13:26,32,36,21.9,29.1
2020-12-11 10:13:32,32,35,22.0,29.2
2020-12-11 10:13:37,32,36,22.0,29.2
2020-12-11 10:13:42,33,44,22.0,29.2
2020-12-11 10:13:48,33,44,22.0,29.2
2020-12-11 10:13:53,29,34,22.0,29.2
2020-12-11 10:13:58,29,34,22.0,29.2
2020-12-11 10:14:04,30,33,22.0,29.3
2020-12-11 10:14:09,31,32,22.0,29.3
2020-12-11 10:14:14,31,33,22.0,29.2
2020-12-11 10:14:20,31,33,22.0,29.2
2020-12-11 10:14:25,31,33,22.0,29.2
2020-12-11 10:14:31,35,43,22.0,29.2
2020-12-11 10:14:36,36,44,22.0,29.2
2020-12-11 10:14:41,33,38,22.0,29.2
2020-12-11 10:14:47,33,38,22.0,29.2
2020-12-11 10:14:52,33,36,22.0,29.2
2020-12-11 10:14:58,32,36,21.9,29.1
2020-12-11 10:15:03,29,40,22.0,29.1
2020-12-11 10:15:09,29,40,22.0,29.2
2020-12-11 10:15:14,27,38,22.0,29.1
2020-12-11 10:15:19,27,38,22.0,29.1
2020-12-11 10:15:25,32,40,22.0,29.1
2020-12-11 10:15:30,33,42,22.0,29.2
2020-12-11 10:15:36,34,39,22.0,29.2
2020-12-11 10:15:41,34,39,22.0,29.2
2020-12-11 10:15:47,29,35,22.0,29.2
2020-12-11 10:15:52,29,36,22.0,29.2
2020-12-11 10:15:58,33,47,22.0,29.2
2020-12-11 10:16:03,33,46,22.0,29.2
2020-12-11 10:16:09,33,41,22.0,29.2
2020-12-11 10:16:14,33,41,22.0,29.2
2020-12-11 10:16:19,32,40,22.0,29.2
2020-12-11 10:16:25,32,40,22.0,29.1
2020-12-11 10:16:30,30,39,22.0,29.1
2020-12-11 10:16:35,30,39,22.0,29.1
2020-12-11 10:16:41,31,35,22.0,29.1
2020-12-11 10:16:46,31,35,22.0,29.1
2020-12-11 10:16:51,32,37,22.0,29.1
2020-12-11 10:16:57,32,37,22.0,29.1
2020-12-11 10:17:02,36,47,22.0,29.1
2020-12-11 10:17:07,36,48,22.0,29.1
2020-12-11 10:17:13,30,37,22.0,29.2
2020-12-11 10:17:18,30,37,22.1,29.2
2020-12-11 10:17:24,27,38,22.0,29.1
2020-12-11 10:17:29,27,38,22.0,29.1
2020-12-11 10:17:34,31,37,22.0,29.1
2020-12-11 10:17:40,31,37,22.0,29.1
2020-12-11 10:17:45,30,32,22.0,29.1
2020-12-11 10:17:50,30,32,22.0,29.1
2020-12-11 10:17:56,30,31,22.0,29.1
2020-12-11 10:18:01,30,31,22.0,29.1
2020-12-11 10:18:07,29,41,22.1,29.1
2020-12-11 10:18:12,32,43,22.0,29.1
2020-12-11 10:18:18,31,34,22.0,29.1
2020-12-11 10:18:23,31,34,22.0,29.1
2020-12-11 10:18:28,31,35,22.0,29.1
2020-12-11 10:18:34,31,35,22.0,29.1
2020-12-11 10:18:39,32,35,22.0,29.1
2020-12-11 10:18:44,33,36,22.0,29.1
2020-12-11 10:18:50,32,36,22.0,29.0
2020-12-11 10:18:55,32,36,22.1,29.1
2020-12-11 10:19:01,30,37,22.0,29.1
2020-12-11 10:19:06,30,36,22.1,29.1
2020-12-11 10:19:11,30,40,22.1,29.1
2020-12-11 10:19:17,30,40,22.0,29.1
2020-12-11 10:19:22,33,44,22.0,29.1
2020-12-11 10:19:28,32,42,22.0,29.1
2020-12-11 10:19:33,29,38,22.1,29.1
2020-12-11 10:19:38,31,39,22.0,29.1
2020-12-11 10:19:44,36,43,22.0,29.1
2020-12-11 10:19:50,36,43,22.1,29.1
2020-12-11 10:19:55,31,35,22.1,29.1
2020-12-11 10:20:00,31,35,22.1,29.1
2020-12-11 10:20:06,31,37,22.1,29.1
2020-12-11 10:20:11,31,39,22.1,29.1
2020-12-11 10:20:17,33,42,22.0,29.1
2020-12-11 10:20:22,33,42,22.0,29.0
2020-12-11 10:20:27,31,36,22.1,29.1
2020-12-11 10:20:33,31,36,22.0,29.1
2020-12-11 10:20:38,35,40,22.0,29.0
2020-12-11 10:20:43,35,38,22.1,29.0
2020-12-11 10:20:49,29,33,22.1,29.1
2020-12-11 10:20:54,29,33,22.1,29.1
2020-12-11 10:21:00,32,41,22.0,29.1
2020-12-11 10:21:05,32,41,22.0,29.1
2020-12-11 10:21:11,30,33,22.0,29.0
2020-12-11 10:21:16,30,33,22.0,29.1
2020-12-11 10:21:22,32,36,22.0,29.1
2020-12-11 10:21:27,32,36,22.0,29.0
2020-12-11 10:21:32,31,33,22.0,29.0
2020-12-11 10:21:38,31,33,22.1,29.1
2020-12-11 10:21:43,29,36,22.0,29.1
2020-12-11 10:21:48,29,36,22.1,29.1
2020-12-11 10:21:54,32,37,22.1,29.1
2020-12-11 10:21:59,33,37,22.1,29.1
2020-12-11 10:22:05,33,36,22.1,29.1
2020-12-11 10:22:10,33,36,22.1,29.1
2020-12-11 10:22:15,32,34,22.1,29.1
2020-12-11 10:22:21,32,34,22.1,29.1
2020-12-11 10:22:26,31,37,22.1,29.1
2020-12-11 10:22:31,31,38,22.1,29.1
2020-12-11 10:22:37,32,40,22.1,29.1
2020-12-11 10:22:42,32,40,22.1,29.1
2020-12-11 10:22:48,31,38,22.1,29.1
2020-12-11 10:22:53,31,34,22.1,29.1
2020-12-11 10:22:59,30,41,22.1,29.1
2020-12-11 10:23:04,30,41,22.1,29.1
2020-12-11 10:23:09,29,41,22.1,29.1
2020-12-11 10:23:14,29,41,22.1,29.1
2020-12-11 10:23:20,28,32,22.1,29.1
2020-12-11 10:23:25,28,32,22.1,29.1
2020-12-11 10:23:31,27,33,22.1,29.1
2020-12-11 10:23:36,27,32,22.1,29.1
2020-12-11 10:23:42,32,37,22.1,29.1
2020-12-11 10:23:47,32,37,22.1,29.1
2020-12-11 10:23:52,29,32,22.1,29.1
2020-12-11 10:23:58,29,32,22.1,29.1
2020-12-11 10:24:03,31,32,22.1,29.1
2020-12-11 10:24:08,31,32,22.1,29.1
2020-12-11 10:24:14,32,36,22.2,29.2
2020-12-11 10:24:19,32,37,22.1,29.1
2020-12-11 10:24:25,33,38,22.2,29.1
2020-12-11 10:24:30,33,38,22.1,29.1
2020-12-11 10:24:36,34,38,22.1,29.1
2020-12-11 10:24:41,34,40,22.1,29.1
2020-12-11 10:24:47,31,39,22.1,29.1
2020-12-11 10:24:52,30,38,22.1,29.1
2020-12-11 10:24:57,30,39,22.1,29.1
2020-12-11 10:25:03,30,39,22.2,29.1
2020-12-11 10:25:08,34,41,22.1,29.1
2020-12-11 10:25:13,35,42,22.1,29.1
2020-12-11 10:25:19,32,36,22.2,29.1
2020-12-11 10:25:24,33,36,22.1,29.1
2020-12-11 10:25:30,36,45,22.1,29.0
2020-12-11 10:25:35,36,45,22.2,29.1
2020-12-11 10:25:41,30,31,22.2,29.1
2020-12-11 10:25:46,30,31,22.1,29.0
2020-12-11 10:25:52,29,33,22.1,29.0
2020-12-11 10:25:57,28,34,22.2,29.1
2020-12-11 10:26:03,32,41,22.2,29.1
2020-12-11 10:26:08,32,41,22.1,29.1
2020-12-11 10:26:13,29,33,22.2,29.1
2020-12-11 10:26:19,29,33,22.2,29.1
2020-12-11 10:26:24,27,30,22.2,29.1
2020-12-11 10:26:29,27,30,22.2,29.1
2020-12-11 10:26:35,35,44,22.2,29.0
2020-12-11 10:26:40,36,47,22.2,29.0
2020-12-11 10:26:46,31,39,22.2,29.0
2020-12-11 10:26:51,31,40,22.2,29.0
2020-12-11 10:26:56,31,38,22.2,29.0
2020-12-11 10:27:02,31,38,22.2,29.0
2020-12-11 10:27:07,31,36,22.1,29.0
2020-12-11 10:27:12,31,36,22.2,29.1
2020-12-11 10:27:18,29,32,22.2,29.1
2020-12-11 10:27:23,29,32,22.1,29.0
2020-12-11 10:27:29,36,44,22.2,29.1
2020-12-11 10:27:34,36,43,22.1,29.0
2020-12-11 10:27:40,33,34,22.1,29.0
2020-12-11 10:27:45,35,38,22.2,29.1
2020-12-11 10:27:51,31,43,22.2,29.0
2020-12-11 10:27:56,31,43,22.2,29.0
2020-12-11 10:28:01,29,33,22.2,29.0
2020-12-11 10:28:07,29,33,22.2,29.0
2020-12-11 10:28:12,28,35,22.2,29.0
2020-12-11 10:28:17,28,35,22.2,29.0
2020-12-11 10:28:23,31,34,22.2,29.0
2020-12-11 10:28:28,31,34,22.2,29.0
2020-12-11 10:28:33,32,34,22.1,28.9
2020-12-11 10:28:39,32,34,22.2,29.0
2020-12-11 10:28:44,32,36,22.2,29.0
2020-12-11 10:28:49,32,36,22.2,29.0
2020-12-11 10:28:55,31,32,22.2,29.0
2020-12-11 10:29:00,31,32,22.2,29.0
2020-12-11 10:29:05,33,38,22.2,29.0
2020-12-11 10:29:11,33,40,22.2,29.0
2020-12-11 10:29:16,32,41,22.2,29.0
2020-12-11 10:29:22,32,41,22.2,29.1
2020-12-11 10:29:27,32,39,22.2,29.1
2020-12-11 10:29:33,34,44,22.2,29.0
2020-12-11 10:29:38,31,39,22.2,29.0
2020-12-11 10:29:44,31,39,22.2,29.0
2020-12-11 10:29:49,28,33,22.2,29.0
2020-12-11 10:29:54,28,33,22.2,29.0
2020-12-11 10:30:00,26,30,22.2,29.0
2020-12-11 10:30:05,26,31,22.2,29.0
2020-12-11 10:30:11,29,36,22.2,29.0
2020-12-11 10:30:16,29,36,22.2,29.0
2020-12-11 10:30:21,30,37,22.2,29.0
2020-12-11 10:30:27,30,36,22.2,29.0
2020-12-11 10:30:32,28,34,22.2,29.0
2020-12-11 10:30:37,28,34,22.2,29.0
2020-12-11 10:30:43,30,37,22.2,29.0
2020-12-11 10:30:48,32,38,22.2,29.0
2020-12-11 10:30:54,31,37,22.2,29.0
2020-12-11 10:30:59,31,37,22.2,29.0
2020-12-11 10:31:04,28,35,22.2,29.0
2020-12-11 10:31:10,28,35,22.2,29.0
2020-12-11 10:31:15,28,35,22.2,29.1
2020-12-11 10:31:20,28,35,22.2,29.0
2020-12-11 10:31:26,28,32,22.2,29.0
2020-12-11 10:31:31,28,32,22.2,29.0
2020-12-11 10:31:36,26,35,22.2,29.0
2020-12-11 10:31:42,27,38,22.2,29.0
2020-12-11 10:31:48,35,38,22.2,29.0
2020-12-11 10:31:53,35,38,22.2,29.0
2020-12-11 10:31:58,33,39,22.3,29.0
2020-12-11 10:32:04,33,39,22.2,29.0
2020-12-11 10:32:09,34,42,22.2,29.0
2020-12-11 10:32:14,32,40,22.2,29.0
2020-12-11 10:32:20,32,42,22.2,29.0
2020-12-11 10:32:25,33,43,22.3,29.0
2020-12-11 10:32:31,31,35,22.2,29.0
2020-12-11 10:32:36,31,35,22.2,29.0
2020-12-11 10:32:42,34,38,22.3,29.0
2020-12-11 10:32:47,33,37,22.2,29.0
2020-12-11 10:32:53,31,35,22.3,29.0
2020-12-11 10:32:58,32,38,22.3,29.1
2020-12-11 10:33:04,34,41,22.2,29.0
2020-12-11 10:33:09,34,41,22.3,29.1
2020-12-11 10:33:15,26,43,22.2,29.0
2020-12-11 10:33:20,26,43,22.2,29.0
2020-12-11 10:33:25,23,28,22.3,29.0
2020-12-11 10:33:31,23,28,22.3,29.0
2020-12-11 10:33:36,29,31,22.3,29.1
2020-12-11 10:33:41,28,31,22.3,29.0
2020-12-11 10:33:47,33,38,22.3,29.0
2020-12-11 10:33:52,32,36,22.3,29.0
2020-12-11 10:33:58,29,33,22.3,29.0
2020-12-11 10:34:03,29,33,22.3,29.0
2020-12-11 10:34:08,26,33,22.3,29.0
2020-12-11 10:34:14,26,33,22.3,29.0
2020-12-11 10:34:19,29,34,22.3,29.0
2020-12-11 10:34:24,29,34,22.3,29.0
2020-12-11 10:34:30,27,39,22.3,29.0
2020-12-11 10:34:35,27,39,22.3,29.0
2020-12-11 10:34:41,25,29,22.3,29.0
2020-12-11 10:34:46,26,29,22.3,29.0
2020-12-11 10:34:51,28,31,22.3,29.0
2020-12-11 10:34:56,28,31,22.3,29.0
2020-12-11 10:35:02,31,41,22.2,28.9
2020-12-11 10:35:07,31,41,22.3,29.0
2020-12-11 10:35:13,33,40,22.3,29.0
2020-12-11 10:35:18,30,38,22.3,29.0
2020-12-11 10:35:24,29,34,22.3,29.0
2020-12-11 10:35:29,30,37,22.3,29.0
2020-12-11 10:35:35,34,38,22.3,29.0
2020-12-11 10:35:40,34,38,22.3,29.0
2020-12-11 10:35:45,28,34,22.3,29.0
2020-12-11 10:35:51,28,34,22.3,29.0
2020-12-11 10:35:56,26,38,22.3,29.0
2020-12-11 10:36:01,26,38,22.3,29.0
2020-12-11 10:36:07,26,37,22.3,29.0
2020-12-11 10:36:12,26,37,22.3,29.0
2020-12-11 10:36:18,29,32,22.3,29.0
2020-12-11 10:36:23,30,35,22.3,29.0
2020-12-11 10:36:29,34,42,22.3,29.0
2020-12-11 10:36:34,34,40,22.3,29.0
2020-12-11 10:36:40,31,42,22.3,29.0
2020-12-11 10:36:45,31,42,22.3,29.0
2020-12-11 10:36:50,32,40,22.3,29.0
2020-12-11 10:36:56,32,40,22.3,29.0
2020-12-11 10:37:01,33,33,22.3,29.0
2020-12-11 10:37:07,33,33,22.3,29.0
2020-12-11 10:37:12,33,41,22.3,29.0
2020-12-11 10:37:18,33,42,22.3,29.0
2020-12-11 10:37:23,29,32,22.3,29.0
